time,rain_mm,precip_mm,rain_1h_lead,rain_2h_lead,rain_3h_lead,rain_3h_accumulated,radar_reflectivity_dbz,soil_infiltration_mmhr,surface_runoff_mm,elevation_m,imperviousness_ratio,drain_capacity_mmhr,pipe_fullness_ratio,predicted_water_depth_cm,drain_surcharge_flag,flood_hazard_level,navigation_penalty_weight
2025-08-22T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T10:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T11:00,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T12:00,0.0,0.0,0.1,0.1,0.8,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T13:00,0.1,0.1,0.1,0.8,0.8,1.0,7.0,0.0,0.92,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T14:00,0.1,0.1,0.8,0.8,0.0,1.7,7.0,0.0,1.56,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T15:00,0.8,0.8,0.8,0.0,0.0,1.6,21.5,0.03,1.47,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-22T16:00,0.8,0.8,0.0,0.0,0.0,0.8,21.5,0.03,0.74,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-22T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-22T23:00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T00:00,0.0,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T01:00,0.0,0.0,0.5,2.0,4.4,2.5,0.0,0.0,2.3,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T02:00,0.5,0.5,2.0,4.4,0.3,6.9,18.2,0.02,6.35,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-23T03:00,2.0,2.0,4.4,0.3,0.0,6.7,27.8,0.06,6.16,211.2,0.92,45.0,0.04,0.0,0,SAFE,1.0
2025-08-23T04:00,4.4,4.4,0.3,0.0,0.0,4.7,33.3,0.14,4.32,211.2,0.92,45.0,0.09,0.0,0,SAFE,1.0
2025-08-23T05:00,0.3,0.3,0.0,0.0,0.0,0.3,14.6,0.01,0.28,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-23T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T07:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T08:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T09:00,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T10:00,0.1,0.1,0.0,0.1,0.1,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T11:00,0.0,0.0,0.1,0.1,2.2,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T12:00,0.1,0.1,0.1,2.2,0.0,2.4,7.0,0.0,2.21,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T13:00,0.1,0.1,2.2,0.0,4.9,2.3,7.0,0.0,2.12,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T14:00,2.2,2.2,0.0,4.9,0.1,7.1,28.5,0.07,6.53,211.2,0.92,45.0,0.04,0.0,0,SAFE,1.0
2025-08-23T15:00,0.0,0.0,4.9,0.1,0.0,5.0,0.0,0.0,4.6,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T16:00,4.9,4.9,0.1,0.0,0.3,5.0,34.1,0.16,4.6,211.2,0.92,45.0,0.1,0.0,0,SAFE,1.0
2025-08-23T17:00,0.1,0.1,0.0,0.3,0.0,0.4,7.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T18:00,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T19:00,0.3,0.3,0.0,0.0,0.1,0.3,14.6,0.01,0.28,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-23T20:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T21:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T22:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-23T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T03:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T04:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T05:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T06:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T08:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T09:00,0.0,0.0,0.0,0.1,6.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T10:00,0.0,0.0,0.1,6.0,0.0,6.1,0.0,0.0,5.61,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T11:00,0.1,0.1,6.0,0.0,0.2,6.1,7.0,0.0,5.61,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T12:00,6.0,6.0,0.0,0.2,1.2,6.2,35.5,0.19,5.7,211.2,0.92,45.0,0.12,0.0,0,SAFE,1.0
2025-08-24T13:00,0.0,0.0,0.2,1.2,0.8,1.4,0.0,0.0,1.29,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T14:00,0.2,0.2,1.2,0.8,5.2,2.2,11.8,0.01,2.02,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T15:00,1.2,1.2,0.8,5.2,0.0,7.2,24.3,0.04,6.62,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-24T16:00,0.8,0.8,5.2,0.0,0.0,6.0,21.5,0.03,5.52,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-24T17:00,5.2,5.2,0.0,0.0,0.0,5.2,34.5,0.17,4.78,211.2,0.92,45.0,0.11,0.0,0,SAFE,1.0
2025-08-24T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T19:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T20:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T21:00,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T22:00,0.1,0.1,0.0,0.2,0.1,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-24T23:00,0.0,0.0,0.2,0.1,0.3,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T00:00,0.2,0.2,0.1,0.3,2.2,0.6,11.8,0.01,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T01:00,0.1,0.1,0.3,2.2,3.1,2.6,7.0,0.0,2.39,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T02:00,0.3,0.3,2.2,3.1,0.5,5.6,14.6,0.01,5.15,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T03:00,2.2,2.2,3.1,0.5,0.5,5.8,28.5,0.07,5.34,211.2,0.92,45.0,0.04,0.0,0,SAFE,1.0
2025-08-25T04:00,3.1,3.1,0.5,0.5,6.1,4.1,30.9,0.1,3.77,211.2,0.92,45.0,0.06,0.0,0,SAFE,1.0
2025-08-25T05:00,0.5,0.5,0.5,6.1,1.3,7.1,18.2,0.02,6.53,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T06:00,0.5,0.5,6.1,1.3,0.5,7.9,18.2,0.02,7.27,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T07:00,6.1,6.1,1.3,0.5,0.5,7.9,35.6,0.2,7.27,211.2,0.92,45.0,0.12,0.0,0,SAFE,1.0
2025-08-25T08:00,1.3,1.3,0.5,0.5,0.2,2.3,24.8,0.04,2.12,211.2,0.92,45.0,0.03,0.0,0,SAFE,1.0
2025-08-25T09:00,0.5,0.5,0.5,0.2,0.2,1.2,18.2,0.02,1.1,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T10:00,0.5,0.5,0.2,0.2,0.3,0.9,18.2,0.02,0.83,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T11:00,0.2,0.2,0.2,0.3,0.7,0.7,11.8,0.01,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T12:00,0.2,0.2,0.3,0.7,0.5,1.2,11.8,0.01,1.1,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T13:00,0.3,0.3,0.7,0.5,0.3,1.5,14.6,0.01,1.38,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T14:00,0.7,0.7,0.5,0.3,0.3,1.5,20.5,0.02,1.38,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T15:00,0.5,0.5,0.3,0.3,0.0,1.1,18.2,0.02,1.01,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T16:00,0.3,0.3,0.3,0.0,0.0,0.6,14.6,0.01,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T17:00,0.3,0.3,0.0,0.0,0.1,0.3,14.6,0.01,0.28,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T18:00,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T19:00,0.0,0.0,0.1,0.6,0.2,0.7,0.0,0.0,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T20:00,0.1,0.1,0.6,0.2,0.1,0.9,7.0,0.0,0.83,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T21:00,0.6,0.6,0.2,0.1,0.1,0.9,19.5,0.02,0.83,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-25T22:00,0.2,0.2,0.1,0.1,0.1,0.4,11.8,0.01,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-25T23:00,0.1,0.1,0.1,0.1,0.3,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T00:00,0.1,0.1,0.1,0.3,0.1,0.5,7.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T01:00,0.1,0.1,0.3,0.1,0.3,0.5,7.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T02:00,0.3,0.3,0.1,0.3,0.0,0.7,14.6,0.01,0.64,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-26T03:00,0.1,0.1,0.3,0.0,0.2,0.4,7.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T04:00,0.3,0.3,0.0,0.2,1.2,0.5,14.6,0.01,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-26T05:00,0.0,0.0,0.2,1.2,1.6,1.4,0.0,0.0,1.29,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T06:00,0.2,0.2,1.2,1.6,0.3,3.0,11.8,0.01,2.76,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T07:00,1.2,1.2,1.6,0.3,0.1,3.1,24.3,0.04,2.85,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-26T08:00,1.6,1.6,0.3,0.1,0.1,2.0,26.3,0.05,1.84,211.2,0.92,45.0,0.03,0.0,0,SAFE,1.0
2025-08-26T09:00,0.3,0.3,0.1,0.1,0.1,0.5,14.6,0.01,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-26T10:00,0.1,0.1,0.1,0.1,0.1,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T11:00,0.1,0.1,0.1,0.1,0.5,0.3,7.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T12:00,0.1,0.1,0.1,0.5,0.1,0.7,7.0,0.0,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T13:00,0.1,0.1,0.5,0.1,0.0,0.7,7.0,0.0,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T14:00,0.5,0.5,0.1,0.0,0.1,0.6,18.2,0.02,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-26T15:00,0.1,0.1,0.0,0.1,1.1,0.2,7.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T16:00,0.0,0.0,0.1,1.1,1.0,1.2,0.0,0.0,1.1,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T17:00,0.1,0.1,1.1,1.0,0.0,2.2,7.0,0.0,2.02,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T18:00,1.1,1.1,1.0,0.0,0.0,2.1,23.7,0.04,1.93,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-26T19:00,1.0,1.0,0.0,0.0,0.0,1.0,23.0,0.03,0.92,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-26T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-26T23:00,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T00:00,0.0,0.0,0.0,0.4,0.1,0.4,0.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T01:00,0.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T02:00,0.4,0.4,0.1,0.0,0.0,0.5,16.6,0.01,0.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-27T03:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T04:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T05:00,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T06:00,0.0,0.0,0.3,0.3,0.0,0.6,0.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T07:00,0.3,0.3,0.3,0.0,0.0,0.6,14.6,0.01,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-27T08:00,0.3,0.3,0.0,0.0,0.1,0.3,14.6,0.01,0.28,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-27T09:00,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T10:00,0.0,0.0,0.1,0.2,0.1,0.3,0.0,0.0,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T11:00,0.1,0.1,0.2,0.1,0.0,0.4,7.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T12:00,0.2,0.2,0.1,0.0,0.0,0.3,11.8,0.01,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T13:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T21:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T22:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-27T23:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T00:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T01:00,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T02:00,0.0,0.0,0.0,3.7,0.2,3.7,0.0,0.0,3.4,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T03:00,0.0,0.0,3.7,0.2,0.0,3.9,0.0,0.0,3.59,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T04:00,3.7,3.7,0.2,0.0,0.0,3.9,32.1,0.12,3.59,211.2,0.92,45.0,0.08,0.0,0,SAFE,1.0
2025-08-28T05:00,0.2,0.2,0.0,0.0,0.0,0.2,11.8,0.01,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T07:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T08:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T09:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T10:00,0.1,0.1,0.0,0.0,0.1,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T11:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T12:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T13:00,0.1,0.1,0.0,0.0,0.6,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T14:00,0.0,0.0,0.0,0.6,1.2,0.6,0.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T15:00,0.0,0.0,0.6,1.2,0.1,1.8,0.0,0.0,1.66,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T16:00,0.6,0.6,1.2,0.1,0.0,1.9,19.5,0.02,1.75,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-28T17:00,1.2,1.2,0.1,0.0,0.0,1.3,24.3,0.04,1.2,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-28T18:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T20:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T21:00,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T22:00,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-28T23:00,0.1,0.1,0.0,0.0,0.4,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T00:00,0.0,0.0,0.0,0.4,7.9,0.4,0.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T01:00,0.0,0.0,0.4,7.9,0.9,8.3,0.0,0.0,7.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T02:00,0.4,0.4,7.9,0.9,0.1,9.2,16.6,0.01,8.46,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-29T03:00,7.9,7.9,0.9,0.1,0.0,8.9,37.4,0.25,8.19,211.2,0.92,45.0,0.16,0.0,0,SAFE,1.0
2025-08-29T04:00,0.9,0.9,0.1,0.0,0.0,1.0,22.3,0.03,0.92,211.2,0.92,45.0,0.02,0.0,0,SAFE,1.0
2025-08-29T05:00,0.1,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.09,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T06:00,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T07:00,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.18,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T08:00,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.37,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T09:00,0.2,0.2,0.2,0.2,0.2,0.6,11.8,0.01,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T10:00,0.2,0.2,0.2,0.2,0.1,0.6,11.8,0.01,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T11:00,0.2,0.2,0.2,0.1,0.0,0.5,11.8,0.01,0.46,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T12:00,0.2,0.2,0.1,0.0,0.6,0.3,11.8,0.01,0.28,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T13:00,0.1,0.1,0.0,0.6,0.0,0.7,7.0,0.0,0.64,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T14:00,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.55,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T15:00,0.6,0.6,0.0,0.0,0.0,0.6,19.5,0.02,0.55,211.2,0.92,45.0,0.01,0.0,0,SAFE,1.0
2025-08-29T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
2025-08-29T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,0.92,45.0,0.0,0.0,0,SAFE,1.0
